DATE,PERIOD,USEP,Model_1,Model_2,Forecast_Baseline,Random_Jitter,Updated_Model
25/11/2019,24,80.96,86.27035852,81.09,83.68017926,0.93,75.2928
25/11/2019,25,77.97,86.12701023,83.37,84.74850512,0.97,75.6309
25/11/2019,26,74.75,86.12406826,83.38,84.75203413,1.03,76.9925
25/11/2019,27,78.93,86.29080157,81.09,83.69040079,1,78.93
25/11/2019,28,79.66,86.36748007,80.46,83.41374003,1.1,87.626
25/11/2019,29,79.66,86.36429803,80.69,83.52714902,0.96,76.4736
25/11/2019,30,80.75,86.33336536,80.46,83.39668268,1.01,81.5575
25/11/2019,31,80.96,86.34763243,80.69,83.51881621,0.9,72.864
25/11/2019,32,82.72,86.34214393,80.47,83.40607196,1.05,86.856
25/11/2019,33,82.72,86.31512918,80.1,83.20756459,1.01,83.5472
25/11/2019,34,86.42,86.21511433,80.1,83.15755717,0.98,84.6916
25/11/2019,35,81.69,85.98245054,83.38,84.68122527,1.08,88.2252
25/11/2019,36,74.39,85.6150044,81.85,83.7325022,1.09,81.0851
25/11/2019,37,79.96,85.42459178,81.83,83.62729589,0.95,75.962
25/11/2019,38,75.93,85.50118784,81.84,83.67059392,0.96,72.8928
25/11/2019,39,76.61,85.56703574,81.85,83.70851787,1.02,78.1422
25/11/2019,40,73.8,85.53401385,81.87,83.70200693,0.95,70.11
25/11/2019,41,78.69,85.43689916,81.88,83.65844958,0.93,73.1817
25/11/2019,42,75.83,76.37192178,85.1,80.73596089,1.01,76.5883
25/11/2019,43,81.98,76.19670985,78.97,77.58335492,1.02,83.6196
25/11/2019,44,75.25,75.82373946,84.72,80.27186973,1.02,76.755
25/11/2019,45,75.9,75.36036484,84.72,80.04018242,0.99,75.141
25/11/2019,46,74.6,74.92799332,84.72,79.82399666,1.1,82.06
25/11/2019,47,73.68,74.45462715,88.14,81.29731357,1.09,80.3112
25/11/2019,48,68.88,73.96555721,99.01,86.48777861,1.07,73.7016
26/11/2019,1,67.7,64.27805408,89.43,76.85402704,0.96,64.992
26/11/2019,2,66.62,63.93426103,80.14,72.03713052,1.07,71.2834
26/11/2019,3,66.49,63.68514421,80.02,71.8525721,0.97,64.4953
26/11/2019,4,63.84,63.45162574,80.02,71.73581287,1.07,68.3088
26/11/2019,5,63.8,63.27671828,63.92,63.59835914,1.08,68.904
26/11/2019,6,61.89,63.13533727,63.92,63.52766864,0.94,58.1766
26/11/2019,7,61.74,63.02210627,63.92,63.47105313,0.93,57.4182
26/11/2019,8,61.85,62.95358317,63.92,63.43679158,1.06,65.561
26/11/2019,9,60.12,62.9388948,63.92,63.4294474,0.96,57.7152
26/11/2019,10,60.07,63.01646331,63.92,63.46823165,1.01,60.6707
26/11/2019,11,63.63,63.25732206,82.8,73.02866103,1.02,64.9026
26/11/2019,12,67.26,63.71687135,80.02,71.86843568,1,67.26
26/11/2019,13,67.89,64.30419342,82.09,73.19709671,1.08,73.3212
26/11/2019,14,72.46,64.83275528,82.09,73.46137764,0.96,69.5616
26/11/2019,15,71.13,74.44023244,88.14,81.29011622,1.08,76.8204
26/11/2019,16,73.7,75.31034397,84.72,80.01517199,0.99,72.963
26/11/2019,17,76.53,76.19958652,82.14,79.16979326,1.1,84.183
26/11/2019,18,80.27,85.7457872,84.9,85.3228936,1.02,81.8754
26/11/2019,19,80.48,86.08738605,84.9,85.49369303,1.1,88.528
26/11/2019,20,116.78,86.31638904,87.03,86.67319452,1.05,122.619
26/11/2019,21,99.96,86.48373652,84.67,85.57686826,0.97,96.9612
26/11/2019,22,116.95,86.55809483,84.68,85.61904741,0.99,115.7805
26/11/2019,23,116.83,86.49932629,84.3,85.39966314,0.97,113.3251
26/11/2019,24,82.96,86.29002468,81.09,83.69001234,0.99,82.1304
26/11/2019,25,77.56,86.11799743,83.18,84.64899871,1.05,81.438
26/11/2019,26,81,86.16139212,83.18,84.67069606,1.1,89.1
26/11/2019,27,87.66,86.31927146,81.09,83.70463573,1.1,96.426
26/11/2019,28,162.4,86.42165334,81.43,83.92582667,1.04,168.896
26/11/2019,29,167.5,86.41917375,81.16,83.78958688,1.08,180.9
26/11/2019,30,182.79,86.36498756,80.46,83.41249378,1,182.79
26/11/2019,31,184.27,86.35662322,80.69,83.52331161,1,184.27
26/11/2019,32,118.85,86.37568697,80.46,83.41784349,1.1,130.735
26/11/2019,33,94.24,86.38089249,80.69,83.53544625,0.91,85.7584
26/11/2019,34,93.98,86.29501701,81.09,83.6925085,0.99,93.0402
26/11/2019,35,77.09,86.08546097,85.03,85.55773049,1.02,78.6318
26/11/2019,36,73.72,85.7155879,83.74,84.72779395,0.91,67.0852
26/11/2019,37,73.74,85.47447147,82.14,83.80723574,0.93,68.5782
26/11/2019,38,76.73,85.52813178,82.21,83.86906589,1.06,81.3338
26/11/2019,39,76.65,85.57005483,83.12,84.34502741,0.99,75.8835
26/11/2019,40,76.58,85.50394237,85.43,85.46697118,0.99,75.8142
26/11/2019,41,78.78,85.36514864,85.43,85.39757432,0.91,71.6898
26/11/2019,42,78.93,76.26939435,85.43,80.84969717,1.03,81.2979
26/11/2019,43,75.37,76.08242965,78.97,77.52621482,1.06,79.8922
26/11/2019,44,73.71,75.70072683,246.48,161.0903634,1.06,78.1326
26/11/2019,45,73.7,75.22936457,84.72,79.97468228,0.92,67.804
26/11/2019,46,69.12,74.8031457,84.72,79.76157285,0.9,62.208
26/11/2019,47,67.82,74.32540531,88.14,81.23270265,0.97,65.7854
26/11/2019,48,65.7,73.80351125,82.16,77.98175563,1.09,71.613
27/11/2019,1,67.7,65.04727359,93.34,79.1936368,0.99,67.023
27/11/2019,2,67.41,64.68055332,84.4,74.54027666,1.03,69.4323
27/11/2019,3,65.35,64.42958181,80.02,72.22479091,1.01,66.0035
27/11/2019,4,64.81,64.18190367,80.02,72.10095184,0.97,62.8657
27/11/2019,5,62.01,64.00132494,80.02,72.01066247,0.9,55.809
27/11/2019,6,60.75,63.85731843,82.8,73.32865922,1.01,61.3575
27/11/2019,7,60.72,63.73464273,82.8,73.26732136,1.07,64.9704
27/11/2019,8,60.44,63.66521986,82.8,73.23260993,1.03,62.2532
27/11/2019,9,60.44,63.63416297,82.8,73.21708148,0.94,56.8136
27/11/2019,10,60.72,63.6999471,82.8,73.24997355,0.98,59.5056
27/11/2019,11,61.93,63.92900571,80.02,71.97450285,0.98,60.6914
27/11/2019,12,65.33,64.37636549,82.16,73.26818275,1.06,69.2498
27/11/2019,13,67.38,64.93542622,93.34,79.13771311,1.05,70.749
27/11/2019,14,67.67,65.4481171,88.14,76.79405855,0.95,64.2865
27/11/2019,15,67.43,75.03270938,93.48,84.25635469,0.98,66.0814
27/11/2019,16,67.82,75.86015074,93.91,84.88507537,0.93,63.0726
27/11/2019,17,71.44,76.70418218,90.02,83.36209109,1,71.44
27/11/2019,18,120.84,86.23094824,90.02,88.12547412,1.05,126.882
27/11/2019,19,147.03,86.55860435,90.02,88.28930218,0.96,141.1488
27/11/2019,20,154.07,86.77078531,84.42,85.59539265,1.09,167.9363
27/11/2019,21,224.46,86.93800588,81.43,84.18400294,1.04,233.4384
27/11/2019,22,170.3,87.01693953,86.35,86.68346977,0.92,156.676
27/11/2019,23,101.53,86.97617191,81.43,84.20308595,0.95,96.4535
27/11/2019,24,86.75,86.77496434,84.47,85.62248217,1.03,89.3525
27/11/2019,25,82.4,86.58451773,83.83,85.20725887,1.07,88.168
27/11/2019,26,109.04,86.61482305,84.13,85.37241153,1.05,114.492
27/11/2019,27,116.46,86.79257418,80.97,83.88128709,0.98,114.1308
27/11/2019,28,116.43,86.89968977,80.9,83.89984488,0.93,108.2799
27/11/2019,29,116.85,86.89906537,80.92,83.90953268,0.96,112.176
27/11/2019,30,116.52,86.86204439,80.9,83.88102219,0.98,114.1896
27/11/2019,31,115.83,86.84438733,81.44,84.14219367,0.99,114.6717
27/11/2019,32,115.5,86.84451878,90.62,88.73225939,1.08,124.74
27/11/2019,33,109.03,86.80997613,82.19,84.49998807,0.96,104.6688
27/11/2019,34,83.05,86.72194834,84.47,85.59597417,0.92,76.406
27/11/2019,35,79.22,86.52266219,85.03,85.77633109,1.04,82.3888
27/11/2019,36,74.24,86.18303018,82.54,84.36151509,0.93,69.0432
27/11/2019,37,75.96,85.97132619,90.02,87.99566309,0.9,68.364
27/11/2019,38,79.21,86.03779817,90.02,88.02889909,1.09,86.3389
27/11/2019,39,81.34,86.08865213,90.02,88.05432606,0.96,78.0864
27/11/2019,40,80.98,86.01935731,90.02,88.01967866,1.02,82.5996
27/11/2019,41,75.89,85.87553162,90.02,87.94776581,0.96,72.8544
27/11/2019,42,85.91,76.79372269,78.97,77.88186134,1.01,86.7691
27/11/2019,43,86.05,76.6090625,78.97,77.78953125,1.01,86.9105
27/11/2019,44,76,76.23203694,95.97,86.10101847,0.9,68.4
27/11/2019,45,75.72,75.7625681,95.97,85.86628405,1.01,76.4772
27/11/2019,46,73.69,75.33786258,95.97,85.65393129,1.08,79.5852
27/11/2019,47,69.03,74.86912276,95.97,85.41956138,1.06,73.1718
27/11/2019,48,67.7,74.38393792,88.14,81.26196896,0.96,64.992
28/11/2019,1,67.6,66.38923863,93.34,79.86461932,1.05,70.98
28/11/2019,2,65.51,66.02761827,84.4,75.21380914,1.03,67.4753
28/11/2019,3,62.74,65.74784337,79.18,72.46392169,0.93,58.3482
28/11/2019,4,62.15,65.50519692,79.18,72.34259846,0.96,59.664
28/11/2019,5,62.05,65.33101899,79.18,72.25550949,1.02,63.291
28/11/2019,6,61.19,65.17504805,80.88,73.02752402,0.91,55.6829
28/11/2019,7,60.96,65.06340817,80.88,72.97170409,1.01,61.5696
28/11/2019,8,60.75,64.99716723,80.88,72.93858362,1.09,66.2175
28/11/2019,9,60.28,64.97438108,80.88,72.92719054,0.92,55.4576
28/11/2019,10,60.47,65.05729428,80.88,72.96864714,1.09,65.9123
28/11/2019,11,61.88,65.29376026,80.88,73.08688013,0.91,56.3108
28/11/2019,12,64.63,65.75828642,79.18,72.46914321,0.92,59.4596
28/11/2019,13,67.05,66.34537065,93.34,79.84268532,1,67.05
28/11/2019,14,68.11,66.87296754,88.14,77.50648377,1,68.11
28/11/2019,15,69.45,76.47614879,93.48,84.9780744,1.08,75.006
28/11/2019,16,72.68,77.33854132,93.91,85.62427066,1.08,78.4944
28/11/2019,17,81.86,78.2048204,245.84,162.0224102,0.91,74.4926
28/11/2019,18,86.3,87.74841294,83.83,85.78920647,0.91,78.533
28/11/2019,19,83.6,88.06965776,84.9,86.48482888,0.98,81.928
28/11/2019,20,86.99,88.27856268,84.21,86.24428134,1.09,94.8191
28/11/2019,21,110.92,88.44570672,85.04,86.74285336,0.93,103.1556
28/11/2019,22,115.97,88.52460698,86.35,87.43730349,0.98,113.6506
28/11/2019,23,115.69,88.47563569,86.35,87.41281785,1.02,118.0038
28/11/2019,24,109.59,88.27692243,84.21,86.24346121,0.92,100.8228
28/11/2019,25,80.81,88.1193537,90.01,89.06467685,0.96,77.5776
28/11/2019,26,82.54,88.15744976,110.59,99.37372488,0.93,76.7622
28/11/2019,27,109.58,88.33164943,100.17,94.25082471,0.9,98.622
28/11/2019,28,109.58,88.43178353,100.17,94.30089177,0.92,100.8136
28/11/2019,29,101.13,88.44549289,255.55,171.9977464,1.04,105.1752
28/11/2019,30,90.98,88.40573132,262.87,175.6378657,0.9,81.882
28/11/2019,31,80.57,88.40578132,287.39,187.8978907,1.06,85.4042
28/11/2019,32,80.61,88.41351298,100.17,94.29175649,0.93,74.9673
28/11/2019,33,80.57,88.39382152,211.45,149.9219108,0.93,74.9301
28/11/2019,34,80.21,88.28207485,110.59,99.43603743,0.96,77.0016
28/11/2019,35,79.65,88.06294197,110.57,99.31647098,0.97,77.2605
28/11/2019,36,80.21,87.68800636,110.57,99.12900318,0.95,76.1995
28/11/2019,37,82.6,87.45454802,110.57,99.01227401,1.08,89.208
28/11/2019,38,86.33,87.5172455,110.57,99.04362275,1.02,88.0566
28/11/2019,39,79.5,87.57637189,93.91,90.74318594,1.06,84.27
28/11/2019,40,79.15,87.5249911,95.97,91.74749555,1.03,81.5245
28/11/2019,41,77.1,87.40295968,95.97,91.68647984,1.05,80.955
28/11/2019,42,86.34,78.31603891,95.97,87.14301945,0.91,78.5694
28/11/2019,43,84.82,78.13123689,78.97,78.55061845,0.92,78.0344
28/11/2019,44,76.47,77.76192043,95.97,86.86596022,1.07,81.8229
28/11/2019,45,76.14,77.30935257,95.97,86.63967629,1.02,77.6628
28/11/2019,46,73.69,76.90049829,95.97,86.43524915,1,73.69
28/11/2019,47,70.16,76.44055796,95.97,86.20527898,0.98,68.7568
28/11/2019,48,68.11,75.95169748,93.76,84.85584874,1.02,69.4722
29/11/2019,1,67.8,66.07375341,89.43,77.75187671,1.06,71.868
29/11/2019,2,66.53,65.7114828,80.7,73.2057414,1.06,70.5218
29/11/2019,3,65.51,65.45531104,79.78,72.61765552,1.07,70.0957
29/11/2019,4,64.64,65.2141193,79.18,72.19705965,0.98,63.3472
29/11/2019,5,62.62,65.02787348,69.04,67.03393674,1.01,63.2462
29/11/2019,6,61.75,64.87028159,70.54,67.7051408,1.07,66.0725
29/11/2019,7,61.62,64.74598162,70.54,67.64299081,1.07,65.9334
29/11/2019,8,60.79,64.66729116,70.54,67.60364558,0.9,54.711
29/11/2019,9,60.79,64.64240544,70.54,67.59120272,1.04,63.2216
29/11/2019,10,61.6,64.69742505,69.53,67.11371252,0.9,55.44
29/11/2019,11,62.55,64.91793194,70.54,67.72896597,1.03,64.4265
29/11/2019,12,65.47,65.35276563,79.18,72.26638282,1.09,71.3623
29/11/2019,13,67.07,65.89969184,80.71,73.30484592,0.94,63.0458
29/11/2019,14,68,66.39400168,82.09,74.24200084,0.99,67.32
29/11/2019,15,68.68,75.9741594,88.14,82.0570797,0.97,66.6196
29/11/2019,16,71.69,76.80701786,84.72,80.76350893,0.93,66.6717
29/11/2019,17,82.38,77.66192155,83.88,80.77096078,0.9,74.142
29/11/2019,18,146.03,87.19889896,81,84.09944948,1.04,151.8712
29/11/2019,19,147.12,87.5333027,81,84.26665135,1.01,148.5912
29/11/2019,20,136.1,87.73458216,262.87,175.3022911,0.9,122.49
29/11/2019,21,151.12,87.89572042,262.87,175.3828602,1.08,163.2096
29/11/2019,22,151.12,87.98212156,113.07,100.5260608,1.1,166.232
29/11/2019,23,164.66,87.93188652,139.86,113.8959433,0.91,149.8406
29/11/2019,24,125.9,87.74580708,246.48,167.1129035,0.94,118.346
29/11/2019,25,79.9,87.57066779,81,84.2853339,0.93,74.307
29/11/2019,26,83.85,87.60729198,81,84.30364599,0.98,82.173
29/11/2019,27,86.83,87.74420243,80.83,84.28710122,1.01,87.6983
29/11/2019,28,83.81,87.84166762,94.25,91.04583381,1.01,84.6481
29/11/2019,29,82.26,87.86211227,94.56,91.21105613,1.06,87.1956
29/11/2019,30,80.38,87.82622006,98.78,93.30311003,1.01,81.1838
29/11/2019,31,80.9,87.81940408,111.38,99.59970204,0.95,76.855
29/11/2019,32,80.37,87.83185343,113.08,100.4559267,0.93,74.7441
29/11/2019,33,77.04,87.79800967,103.99,95.89400484,0.95,73.188
29/11/2019,34,76.63,87.69514948,81,84.34757474,0.91,69.7333
29/11/2019,35,76.11,87.47794077,110.57,99.02397038,1.07,81.4377
29/11/2019,36,78.99,87.1233719,110.57,98.84668595,0.9,71.091
29/11/2019,37,77.82,86.89247368,110.57,98.73123684,0.98,76.2636
29/11/2019,38,81.9,86.92625621,110.57,98.74812811,0.98,80.262
29/11/2019,39,78.31,86.92948399,110.57,98.74974199,0.92,72.0452
29/11/2019,40,78.03,86.83181677,83.88,85.35590838,1.02,79.5906
29/11/2019,41,76.42,86.68070312,80.83,83.75535156,1.09,83.2978
29/11/2019,42,74.71,77.58048514,81,79.29024257,1.1,82.181
29/11/2019,43,73.96,77.39276906,78.97,78.18138453,1.01,74.6996
29/11/2019,44,71.69,77.0627601,84.72,80.89138005,0.98,70.2562
29/11/2019,45,68.88,76.67220266,84.72,80.69610133,1.06,73.0128
29/11/2019,46,68.85,76.32610857,84.72,80.52305429,1.03,70.9155
29/11/2019,47,67.79,75.96389761,88.14,82.0519488,1.06,71.8574
29/11/2019,48,66.59,75.6142987,93.34,84.47714935,0.9,59.931
30/11/2019,1,71.65,76.91322685,82.16,79.53661342,1.01,72.3665
30/11/2019,2,78.37,67.5771106,84.4,75.9885553,1.08,84.6396
30/11/2019,3,74.36,67.21446776,92.58,79.89723388,0.94,69.8984
30/11/2019,4,71.52,66.92892038,89.77,78.34946019,0.95,67.944
30/11/2019,5,71.08,66.69779962,89.76,78.22889981,1.02,72.5016
30/11/2019,6,70.98,66.50444051,80.99,73.74722025,1.06,75.2388
30/11/2019,7,68.12,66.35266958,80.48,73.41633479,0.94,64.0328
30/11/2019,8,67.81,66.26076762,80.53,73.39538381,1.09,73.9129
30/11/2019,9,68.28,66.18488903,80.52,73.35244452,1.01,68.9628
30/11/2019,10,67.8,66.20595763,80.52,73.36297882,1.08,73.224
30/11/2019,11,70.9,66.32433388,80.69,73.50716694,0.95,67.355
30/11/2019,12,71.02,66.51763412,79.18,72.84881706,0.94,66.7588
30/11/2019,13,71.02,66.74529836,79.18,72.96264918,0.93,66.0486
30/11/2019,14,71.66,66.97784079,79.78,73.37892039,1.03,73.8098
30/11/2019,15,75.42,67.25987569,79.78,73.51993785,1.03,77.6826
30/11/2019,16,82.8,67.86877097,89.43,78.64938548,0.9,74.52
30/11/2019,17,81.76,77.60428115,88.14,82.87214058,0.96,78.4896
30/11/2019,18,101.3,78.16704467,93.91,86.03852233,0.98,99.274
30/11/2019,19,116.32,78.56397361,95.97,87.26698681,0.92,107.0144
30/11/2019,20,131.23,78.85860494,95.97,87.41430247,0.94,123.3562
30/11/2019,21,131.3,79.10086628,95.97,87.53543314,0.94,123.422
30/11/2019,22,131.32,79.1779437,95.97,87.57397185,1.03,135.2596
30/11/2019,23,170.16,79.12727253,95.97,87.54863627,1.02,173.5632
30/11/2019,24,170.14,78.93207185,95.97,87.45103593,0.98,166.7372
30/11/2019,25,165.26,78.75141719,95.97,87.36070859,0.9,148.734
30/11/2019,26,85.34,78.60598113,95.97,87.28799056,0.98,83.6332
30/11/2019,27,76.41,78.51755235,95.97,87.24377618,1.1,84.051
30/11/2019,28,71.69,78.48182722,95.97,87.22591361,0.94,67.3886
30/11/2019,29,71.68,78.43851563,95.97,87.20425781,1.02,73.1136
30/11/2019,30,71.68,78.3724798,95.97,87.1712399,0.91,65.2288
30/11/2019,31,71.67,78.30246843,95.54,86.92123422,0.92,65.9364
30/11/2019,32,76.17,78.25020383,95.54,86.89510192,1.01,76.9317
30/11/2019,33,76.06,78.15984213,95.54,86.84992107,0.97,73.7782
30/11/2019,34,78.68,78.03645481,93.91,85.97322741,0.91,71.5988
30/11/2019,35,76.28,77.93609331,93.76,85.84804666,0.93,70.9404
30/11/2019,36,71.67,77.88132636,88.14,83.01066318,1.06,75.9702
30/11/2019,37,71.67,77.94993119,93.95,85.94996559,0.96,68.8032
30/11/2019,38,81.77,78.17476914,95.54,86.85738457,1.08,88.3116
30/11/2019,39,75.72,78.3486399,92.12,85.23431995,0.97,73.4484
30/11/2019,40,83.57,78.40735559,78.92,78.66367779,1.08,90.2556
30/11/2019,41,75.38,78.41865544,90.02,84.21932772,1,75.38
30/11/2019,42,81.78,78.39972692,90.02,84.20986346,1.03,84.2334
30/11/2019,43,75.18,78.32635345,90.02,84.17317673,1.04,78.1872
30/11/2019,44,78.14,78.105626,95.54,86.822813,0.97,75.7958
30/11/2019,45,78.26,77.7969177,88.14,82.96845885,0.92,71.9992
30/11/2019,46,71.7,77.52547784,88.14,82.83273892,0.91,65.247
30/11/2019,47,71.67,77.2165521,99.01,88.11327605,1.08,77.4036
30/11/2019,48,71.69,76.89465323,82.16,79.52732662,1.03,73.8407
1/12/2019,1,68.7,60.54069357,71.18,65.86034678,0.93,63.891
1/12/2019,2,65.72,60.12413948,77.76,68.94206974,1.04,68.3488
1/12/2019,3,63.62,59.73423082,68.06,63.89711541,1,63.62
1/12/2019,4,57.91,59.39960972,68.11,63.75480486,1.04,60.2264
1/12/2019,5,56.48,59.1501722,66.91,63.0300861,0.96,54.2208
1/12/2019,6,55.89,58.9357345,67.07,63.00286725,0.92,51.4188
1/12/2019,7,54.84,58.74579264,67.07,62.90789632,0.98,53.7432
1/12/2019,8,54.6,58.62045408,64.37,61.49522704,1.02,55.692
1/12/2019,9,54.84,58.51914224,64.37,61.44457112,0.91,49.9044
1/12/2019,10,54.84,58.52922623,64.37,61.44961312,0.92,50.4528
1/12/2019,11,55.56,58.65451233,67.07,62.86225616,0.9,50.004
1/12/2019,12,55.56,58.83636018,66.6,62.71818009,1.1,61.116
1/12/2019,13,55.05,58.9620234,67.07,63.0160117,1.03,56.7015
1/12/2019,14,55.55,59.08608391,66.99,63.03804195,1.08,59.994
1/12/2019,15,57.96,59.26327128,67.25,63.25663564,1.07,62.0172
1/12/2019,16,57.42,59.56898614,65.51,62.53949307,1.09,62.5878
1/12/2019,17,59.38,60.02847089,71.18,65.60423544,1.08,64.1304
1/12/2019,18,65.78,60.48199898,71.18,65.83099949,1.05,69.069
1/12/2019,19,71.65,60.89905434,71.18,66.03952717,1.05,75.2325
1/12/2019,20,73.27,61.25878353,78.26,69.75939176,0.92,67.4084
1/12/2019,21,73.81,61.54739147,73.67,67.60869573,0.92,67.9052
1/12/2019,22,75.61,71.29452098,73.83,72.56226049,0.9,68.049
1/12/2019,23,75.62,71.28243449,73.83,72.55621725,1.1,83.182
1/12/2019,24,74.69,71.16838341,82.54,76.8541917,0.96,71.7024
1/12/2019,25,75.21,71.07950386,77.51,74.29475193,0.9,67.689
1/12/2019,26,77.58,71.10094701,73.96,72.5304735,0.97,75.2526
1/12/2019,27,77.58,71.18731318,82.54,76.86365659,1.06,82.2348
1/12/2019,28,81.75,71.24582909,82.54,76.89291455,1,81.75
1/12/2019,29,81.75,71.2658923,82.54,76.90294615,0.9,73.575
1/12/2019,30,81.75,71.26917214,82.54,76.90458607,1.07,87.4725
1/12/2019,31,75.71,71.27441122,82.54,76.90720561,1.09,82.5239
1/12/2019,32,75.21,71.26472838,82.54,76.90236419,1.1,82.731
1/12/2019,33,75.62,71.26343056,73.68,72.47171528,1.01,76.3762
1/12/2019,34,77.58,71.25981905,73.67,72.46490952,1.06,82.2348
1/12/2019,35,75.72,61.64331825,73.83,67.73665912,1.1,83.292
1/12/2019,36,81.77,61.63843391,73.68,67.65921696,1.09,89.1293
1/12/2019,37,81.77,61.83626611,73.86,67.84813305,1.07,87.4939
1/12/2019,38,91.77,71.86396518,85.91,78.88698259,1.05,96.3585
1/12/2019,39,92.45,72.19418618,165.26,118.7270931,0.94,86.903
1/12/2019,40,97.66,72.33030104,165.26,118.7951505,0.93,90.8238
1/12/2019,41,101.91,72.41290038,165.26,118.8364502,0.93,94.7763
1/12/2019,42,102.13,72.54766743,165.26,118.9038337,1.01,103.1513
1/12/2019,43,102.11,72.53028336,165.26,118.8951417,0.91,92.9201
1/12/2019,44,81.78,72.24812704,165.26,118.7540635,0.91,74.4198
1/12/2019,45,75.22,71.80190052,75.18,73.49095026,1.03,77.4766
1/12/2019,46,71.67,71.38969503,71.9,71.64484751,0.92,65.9364
1/12/2019,47,68.84,70.90331395,76.28,73.59165697,1.09,75.0356
1/12/2019,48,67.31,60.78149103,68.75,64.76574552,1.08,72.6948
2/12/2019,1,62.14,57.41311021,67.63,62.5215551,1.05,65.247
2/12/2019,2,60.45,57.03394037,64.41,60.72197018,0.99,59.8455
2/12/2019,3,57.46,56.68445815,58.99,57.83722907,0.98,56.3108
2/12/2019,4,56.26,56.41009987,58.99,57.70004994,0.97,54.5722
2/12/2019,5,55.14,56.2068867,59.88,58.04344335,1.06,58.4484
2/12/2019,6,53.98,56.04199993,60.03,58.03599996,0.97,52.3606
2/12/2019,7,53.96,55.92083845,59.12,57.52041923,1.09,58.8164
2/12/2019,8,50.36,55.84985702,59.52,57.68492851,0.91,45.8276
2/12/2019,9,50.36,55.83138082,59.3,57.56569041,0.96,48.3456
2/12/2019,10,53.95,55.92687818,59.52,57.72343909,0.96,51.792
2/12/2019,11,55.33,56.20728071,60.15,58.17864035,0.97,53.6701
2/12/2019,12,57.45,56.73445477,58.99,57.86222739,0.98,56.301
2/12/2019,13,62.12,57.40154088,67.89,62.64577044,0.98,60.8776
2/12/2019,14,62.66,58.04483355,67.89,62.96741677,1.01,63.2866
2/12/2019,15,62.96,68.41430428,68.3,68.35715214,0.91,57.2936
2/12/2019,16,74.08,69.38017917,69.77,69.57508958,0.95,70.376
2/12/2019,17,81.8,70.38037369,76.94,73.66018685,1.1,89.98
2/12/2019,18,83,80.69966841,73.74,77.2198342,0.94,78.02
2/12/2019,19,83.08,81.09430654,85.24,83.16715327,1.08,89.7264
2/12/2019,20,83.61,81.35328597,85.24,83.29664298,0.98,81.9378
2/12/2019,21,83.64,81.55389858,84.72,83.13694929,1.1,92.004
2/12/2019,22,83.97,81.61854779,84.72,83.1692739,0.92,77.2524
2/12/2019,23,84,81.59376353,83.48,82.53688177,0.99,83.16
2/12/2019,24,83.45,81.39583792,80.96,81.17791896,0.95,79.2775
2/12/2019,25,82.46,81.23156216,76.63,78.93078108,1.1,90.706
2/12/2019,26,83.65,81.22743462,76.63,78.92871731,1.01,84.4865
2/12/2019,27,88.5,81.42233597,78.93,80.17616799,0.92,81.42
2/12/2019,28,93.14,81.50716348,79.66,80.58358174,0.95,88.483
2/12/2019,29,93.65,81.50652529,79.66,80.58326265,0.91,85.2215
2/12/2019,30,89,81.48095439,80.75,81.1154772,1,89
2/12/2019,31,93.13,81.50603504,80.96,81.23301752,1.03,95.9239
2/12/2019,32,84.85,81.50311305,80.96,81.23155653,1.03,87.3955
2/12/2019,33,83.93,81.469669,80.96,81.2148345,0.93,78.0549
2/12/2019,34,81.85,81.36009824,77.09,79.22504912,0.95,77.7575
2/12/2019,35,75.54,81.09482899,78.03,79.5624145,1.1,83.094
2/12/2019,36,75.53,80.67246914,81.9,81.28623457,1.08,81.5724
2/12/2019,37,75.53,80.45094217,73.74,77.09547108,1.02,77.0406
2/12/2019,38,76.53,80.53312747,125.9,103.2165637,1.07,81.8871
2/12/2019,39,81.83,80.59875832,125.9,103.2493792,1.01,82.6483
2/12/2019,40,86.55,80.54812413,125.9,103.2240621,1.02,88.281
